,mbti,character,movie_name,release_year,genre,revenue,score,metascore
2598,ISTJ,"John Reid ""The Lone Ranger""",The Lone Ranger,1949.0,Western,,7.8,
2596,ISTP,Tonto,The Lone Ranger,1949.0,Western,,7.8,
2017,ENFJ,Joy,The Maid,2014.0,"Drama, Romance",,6.4,
2011,ESFJ,Ploy,The Maid,2014.0,"Drama, Romance",,6.4,
2014,ESTP,Nirach,The Maid,2014.0,"Drama, Romance",,6.4,
2020,INTJ,Uma,The Maid,2014.0,"Drama, Romance",,6.4,
2192,ESTP,King Louis Xiv,The Man In The Iron Mask,1998.0,Adventure,,4.9,
1954,ENFJ,"Elizabeth Boleyn, Countess Of Wiltshire And Ormond",The Other Boleyn Girl,2003.0,"Romance, Drama",,6.1,
1955,ENTJ,Anne Boleyn,The Other Boleyn Girl,2003.0,"Romance, Drama",,6.1,
1951,ESFJ,"Thomas Boleyn, Earl Of Wiltshire And Ormond",The Other Boleyn Girl,2003.0,"Romance, Drama",,6.1,
1953,ESTJ,"Thomas Howard, Duke Of Norfolk",The Other Boleyn Girl,2003.0,"Romance, Drama",,6.1,
1952,ESTP,Henry Viii Of England.,The Other Boleyn Girl,2003.0,"Romance, Drama",,6.1,
1958,INFJ,"Catherine Of Aragon, Queen Of England",The Other Boleyn Girl,2003.0,"Romance, Drama",,6.1,
1957,ISFJ,Mary Boleyn.,The Other Boleyn Girl,2003.0,"Romance, Drama",,6.1,
1956,ISFP,William Stafford,The Other Boleyn Girl,2003.0,"Romance, Drama",,6.1,
699,ENFP,Øystein Stene,The Painter And The Thief,2020.0,Documentary,,7.6,78.0
701,INFJ,Barbora Kysilkova,The Painter And The Thief,2020.0,Documentary,,7.6,78.0
700,INFP,Karl Bertil Nordland,The Painter And The Thief,2020.0,Documentary,,7.6,78.0
1704,ESFP,Betsey Trotwood,The Personal History Of David Copperfield,2019.0,"Comedy, Drama",,6.4,77.0
1705,INFP,David Copperfield,The Personal History Of David Copperfield,2019.0,"Comedy, Drama",,6.4,77.0
319,ENTJ,The General,The Pirates Of Penzance,1983.0,"Comedy, Musical, Romance",694497.0,7.1,66.0
318,ENTP,The Pirate King,The Pirates Of Penzance,1983.0,"Comedy, Musical, Romance",694497.0,7.1,66.0
317,ESFJ,Mabel,The Pirates Of Penzance,1983.0,"Comedy, Musical, Romance",694497.0,7.1,66.0
316,ESFP,Ruth,The Pirates Of Penzance,1983.0,"Comedy, Musical, Romance",694497.0,7.1,66.0
743,ENTP,The Tod,The Plague Dogs,1982.0,"Animation, Adventure, Drama",,7.8,
745,INFP,Snitter,The Plague Dogs,1982.0,"Animation, Adventure, Drama",,7.8,
744,ISTJ,Rowf,The Plague Dogs,1982.0,"Animation, Adventure, Drama",,7.8,
2645,INTP,Jacob Kanon,The Postcard Killings,2020.0,"Crime, Drama, Thriller",,5.7,29.0
684,ENFP,Sir Percy Blakeney,The Scarlet Pimpernel,1982.0,"Action, Drama, Romance",,7.7,
686,INTJ,Paul Chauvelin,The Scarlet Pimpernel,1982.0,"Action, Drama, Romance",,7.7,
685,ISFP,Margaerite St Just,The Scarlet Pimpernel,1982.0,"Action, Drama, Romance",,7.7,
792,ISFJ,Miranda Wells,The Secret: Dare To Dream,2020.0,"Drama, Romance",,6.4,32.0
320,ESFP,Stanley Stupid,The Stupids,1996.0,"Adventure, Comedy",2415593.0,4.3,
987,ENTP,Harry Turpin,The Thing About Harry,2020.0,"Comedy, Drama, Romance",,7.1,
986,ESFP,"Anastasia ""Stasia"" Hooper",The Thing About Harry,2020.0,"Comedy, Drama, Romance",,7.1,
989,INFJ,Sam Baselli,The Thing About Harry,2020.0,"Comedy, Drama, Romance",,7.1,
988,ISFP,Zach,The Thing About Harry,2020.0,"Comedy, Drama, Romance",,7.1,
2573,ISFP,Jim Mason,The Tribes Of Palos Verdes,2017.0,Drama,4651.0,5.8,49.0
765,INFJ,Kate Mandell,The Turning,2020.0,"Drama, Horror, Mystery",,3.8,35.0
766,INTP,Miles Fairchild,The Turning,2020.0,"Drama, Horror, Mystery",,3.8,35.0
764,ISFP,Flora Fairchild,The Turning,2020.0,"Drama, Horror, Mystery",,3.8,35.0
2640,INFP,Melody,The Vanishing Of Sidney Hall,2017.0,"Drama, Mystery, Romance",,6.9,18.0
2641,INTP,Sidney Hall,The Vanishing Of Sidney Hall,2017.0,"Drama, Mystery, Romance",,6.9,18.0
2514,ENTP,Rainer Wenger,The Wave,2019.0,"Sci-Fi, Thriller",,6.0,51.0
705,ENFJ,Rat,The Wind In The Willows,1984.0,"Animation, Adventure, Family",,7.9,
704,ENFP,Toad,The Wind In The Willows,1984.0,"Animation, Adventure, Family",,7.9,
706,ISFP,Mole,The Wind In The Willows,1984.0,"Animation, Adventure, Family",,7.9,
707,ISTJ,Badger,The Wind In The Willows,1984.0,"Animation, Adventure, Family",,7.9,
1907,ENTP,The Scarecrow,The Wizard Of Oz,1933.0,"Animation, Short, Comedy",,5.9,
1906,ESFJ,Dorothy Gale,The Wizard Of Oz,1933.0,"Animation, Short, Comedy",,5.9,
1908,INFJ,The Wicked Witch Of The West,The Wizard Of Oz,1933.0,"Animation, Short, Comedy",,5.9,
1909,INFJ,The Wizard,The Wizard Of Oz,1933.0,"Animation, Short, Comedy",,5.9,
710,ENFP,Mildred Hubble,The Worst Witch,1986.0,"Comedy, Family, Fantasy",,7.1,
711,ISTJ,Miss Hardbroom,The Worst Witch,1986.0,"Comedy, Family, Fantasy",,7.1,
2587,ISFJ,Jim Arnaud,Thunder Road,1958.0,"Crime, Drama, Film-Noir",,6.7,
5,ENFP,First Officer William Mcmaster Murdoch,Titanic,1997.0,"Drama, Romance",659325379.0,7.8,75.0
6,ENTP,Molly Brown,Titanic,1997.0,"Drama, Romance",659325379.0,7.8,75.0
0,ESFP,Jack Dawson,Titanic,1997.0,"Drama, Romance",659325379.0,7.8,75.0
3,ESTJ,"Caledon ""Cal"" Hockley",Titanic,1997.0,"Drama, Romance",659325379.0,7.8,75.0
4,ESTJ,Bruce Ismay,Titanic,1997.0,"Drama, Romance",659325379.0,7.8,75.0
1,ESTP,Brock Lovett,Titanic,1997.0,"Drama, Romance",659325379.0,7.8,75.0
2,ESTP,Fifth Officer Harold Lowe,Titanic,1997.0,"Drama, Romance",659325379.0,7.8,75.0
12,INFJ,Thomas Andrews,Titanic,1997.0,"Drama, Romance",659325379.0,7.8,75.0
8,ISFJ,Chief Officer Henry Tingle Wilde,Titanic,1997.0,"Drama, Romance",659325379.0,7.8,75.0
7,ISFP,Rose Dewitt Bukater,Titanic,1997.0,"Drama, Romance",659325379.0,7.8,75.0
9,ISTJ,Ruth Dewitt Bukater,Titanic,1997.0,"Drama, Romance",659325379.0,7.8,75.0
10,ISTJ,Captain Edward John Smith,Titanic,1997.0,"Drama, Romance",659325379.0,7.8,75.0
11,ISTJ,Lovejoy,Titanic,1997.0,"Drama, Romance",659325379.0,7.8,75.0
2347,ESTJ,Pierfrancesco,Tolo Tolo,2020.0,"Comedy, Family",,5.9,
2348,ISTJ,Idjaba,Tolo Tolo,2020.0,"Comedy, Family",,5.9,
692,ENFP,Tom Sawyer,Tom Sawyer,1973.0,"Adventure, Musical, Family",,6.5,
694,ISFJ,Becky Thatcher,Tom Sawyer,1973.0,"Adventure, Musical, Family",,6.5,
693,ISFP,Huckleberry Finn,Tom Sawyer,1973.0,"Adventure, Musical, Family",,6.5,
283,ENFJ,Lotso,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
284,ENFJ,Bo-Peep (Toy Story 4 Version),Toy Story,1996.0,"Action, Adventure, Family",,7.4,
285,ENFJ,Rib Tickles,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
281,ENFP,Andy Davis,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
282,ENFP,Peas-In-A-Pod,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
289,ENTJ,Zurg,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
290,ENTJ,The Cleric,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
286,ENTP,Mr. Mike,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
287,ENTP,Stretch,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
288,ENTP,See 'N Say,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
262,ESFJ,Woody,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
263,ESFJ,Barbie,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
264,ESFJ,Gabby Gabby,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
265,ESFJ,Mrs. Potato Head,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
266,ESFJ,Ken,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
267,ESFJ,Andy'S Mom,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
268,ESFJ,Mrs. Nesbitt,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
269,ESFJ,Bonnie'S Dad,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
270,ESFJ,Giggle Mcdimples,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
271,ESFJ,Tour Guide Barbie,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
256,ESFP,Jessie,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
257,ESFP,Duke Caboom,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
258,ESFP,Babyface,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
259,ESFP,Emily,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
260,ESFP,Buster,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
261,ESFP,Mr. Jones,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
276,ESTJ,Mr. Potato Head,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
277,ESTJ,The Monkey,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
278,ESTJ,Sarge / Sergeant,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
279,ESTJ,Woody (Black Friday Reel),Toy Story,1996.0,"Action, Adventure, Family",,7.4,
280,ESTJ,Reptillus Maximus,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
272,ESTP,Buzz Lightyear,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
273,ESTP,Al Mcwhiggin,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
274,ESTP,Twitch,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
275,ESTP,Barrel Of Monkeys,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
325,INFJ,Mr. Pricklepants,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
326,INFJ,Rc,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
322,INFP,Bonnie Anderson,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
323,INFP,Angel Kitty,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
324,INFP,Tinny,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
327,INTP,Aliens,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
328,INTP,Chatter Telephone,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
329,INTP,Lenny,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
330,INTP,Bookworm,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
331,INTP,Rejean,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
332,INTP,Ronald Tompkins,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
333,INTP,Etch A Sketch,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
300,ISFJ,Bo-Peep,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
301,ISFJ,Rex,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
302,ISFJ,Forky,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
303,ISFJ,Daisy,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
304,ISFJ,Old Timer,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
305,ISFJ,"Billy, Goat, And Gruff",Toy Story,1996.0,"Action, Adventure, Family",,7.4,
306,ISFJ,Legs,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
307,ISFJ,Margaret The Store Owner,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
308,ISFJ,Knifey,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
291,ISFP,Slinky,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
292,ISFP,Bullseye,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
293,ISFP,Chunk,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
294,ISFP,Axel The Carnie,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
295,ISFP,Karen Beverly,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
296,ISFP,Mason,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
297,ISFP,Hannah Phillips,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
298,ISFP,Harmony (Toy Story 4),Toy Story,1996.0,"Action, Adventure, Family",,7.4,
299,ISFP,Ducky (Mutant Sid'S Toy),Toy Story,1996.0,"Action, Adventure, Family",,7.4,
317,ISTJ,Stinky Pete,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
318,ISTJ,Buzz Lightyear ( Toy Story 1 Version),Toy Story,1996.0,"Action, Adventure, Family",,7.4,
319,ISTJ,Geri The Cleaner,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
320,ISTJ,Knick,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
321,ISTJ,Bonnie'S Mom,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
309,ISTP,Sid Phillips,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
310,ISTP,Hamm,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
311,ISTP,Bunny,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
312,ISTP,Benson,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
313,ISTP,Sparks,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
314,ISTP,Pteranodon,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
315,ISTP,Scud,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
316,ISTP,Dragon The Cat,Toy Story,1996.0,"Action, Adventure, Family",,7.4,
1237,ENFJ,Optimus Prime,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1236,ENFP,Bumblebee,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1244,ENTJ,Megatron,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1245,ENTJ,The Fallen,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1246,ENTJ,Demolisher,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1238,ENTP,Starscream,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1239,ENTP,Brains,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1240,ENTP,Jetfire,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1241,ENTP,Mirage,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1242,ENTP,Sideways,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1243,ENTP,Crowbar,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1223,ESFP,Jazz,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1224,ESFP,Mudflap,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1225,ESFP,Skids,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1226,ESFP,Long Haul,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1234,ESTJ,Barricade,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1235,ESTJ,Rampage,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1227,ESTP,Hound,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1228,ESTP,Crosshairs,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1229,ESTP,Wheelie,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1230,ESTP,Berserker,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1231,ESTP,Nitro Zeus,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1232,ESTP,Mohawk,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1233,ESTP,Dreadbot,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1263,INTJ,Sentinel Prime,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1264,INTJ,Onslaught,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1265,INTJ,Scorponok,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1261,INTP,Sam Witwicky,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1262,INTP,Cogman,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1249,ISFJ,Ratchet,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1250,ISFJ,Carly Spencer,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1247,ISFP,Drift,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1248,ISFP,Hot Rod,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1259,ISTJ,Soundwave,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1260,ISTJ,Crankcase,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1251,ISTP,Ironhide,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1252,ISTP,Lockdown,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1253,ISTP,Blackout,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1254,ISTP,Shockwave,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1255,ISTP,Sideswipe,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1256,ISTP,Cade Yeager,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1257,ISTP,Brawl,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
1258,ISTP,Laserbeak,Transformers,2004.0,"Action, Adventure, Sci-Fi",,7.0,
2615,ISTJ,Shaurya,Trapped,2016.0,"Drama, Thriller",,7.6,
2502,ENFJ,Father Juilliard,Trash,1970.0,Drama,1500000.0,6.3,
2504,ENTJ,Gardo,Trash,1970.0,Drama,1500000.0,6.3,
2510,INFJ,Rat,Trash,1970.0,Drama,1500000.0,6.3,
2508,INFP,Raphael Fernandez,Trash,1970.0,Drama,1500000.0,6.3,
2506,ISFP,Olivia Weston (Sister Olivia),Trash,1970.0,Drama,1500000.0,6.3,
1447,ENFP,Grady Hoover,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
1449,ENFP,Jack Sawyer,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
1451,ENTP,Valentine Mckee,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
1443,ESFJ,Heather Gummer,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
1441,ESFP,Melvin Plugg,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
1445,ESTJ,Walter Chang,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
1467,INTP,Kate Riley,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
1455,ISFJ,Miguel Sanchez,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
1457,ISFJ,Nancy Sterngood,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
1453,ISFP,Mindy Sterngood,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
1461,ISTJ,Earl Bassett,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
1463,ISTJ,Nestor Cunningham,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
1465,ISTJ,Jodi Chang,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
1459,ISTP,Rhonda Lebeck,Tremors,2003.0,"Action, Adventure, Comedy",,6.6,
2437,ENFP,Christmas Flint,Troop Zero,2019.0,"Comedy, Drama, Family",,6.9,58.0
2438,ISTJ,Miss Rayleen,Troop Zero,2019.0,"Comedy, Drama, Family",,6.9,58.0
727,ENFJ,Lewis Fyne,True Stories,1986.0,"Musical, Comedy",2545142.0,7.2,67.0
728,INTP,Narrator,True Stories,1986.0,"Musical, Comedy",2545142.0,7.2,67.0
2005,ENFJ,Cleo Fincher Trumbo,Trumbo,2007.0,"Documentary, Biography",7850210.0,7.4,71.0
2006,ENTP,Dalton Trumbo,Trumbo,2007.0,"Documentary, Biography",7850210.0,7.4,71.0
2002,ESFJ,Arlen Hird,Trumbo,2007.0,"Documentary, Biography",7850210.0,7.4,71.0
2004,ESTJ,Hedda Hopper,Trumbo,2007.0,"Documentary, Biography",7850210.0,7.4,71.0
2003,ESTP,Frank King,Trumbo,2007.0,"Documentary, Biography",7850210.0,7.4,71.0
1182,ENFJ,Olivia Barron,Truth Or Dare,2017.0,"Horror, Mystery, Thriller",,5.0,
1180,ENFP,Penelope Amari,Truth Or Dare,2017.0,"Horror, Mystery, Thriller",,5.0,
1186,ENTJ,Tyson Curran,Truth Or Dare,2017.0,"Horror, Mystery, Thriller",,5.0,
1184,ENTP,Calux,Truth Or Dare,2017.0,"Horror, Mystery, Thriller",,5.0,
1178,ESFP,Markie Cameron,Truth Or Dare,2017.0,"Horror, Mystery, Thriller",,5.0,
1190,INFJ,Brad Chang,Truth Or Dare,2017.0,"Horror, Mystery, Thriller",,5.0,
1188,INFP,Lucas Moreno,Truth Or Dare,2017.0,"Horror, Mystery, Thriller",,5.0,
763,ENTJ,Synonamess Botch,Twice Upon A Time,1983.0,"Animation, Action, Adventure",,6.9,
721,ENFJ,Billy Black,Twilight,2005.0,Short,,4.8,
718,ENFP,Alice Cullen,Twilight,2005.0,Short,,4.8,
719,ENFP,Aro,Twilight,2005.0,Short,,4.8,
720,ENFP,Renée Dwyer,Twilight,2005.0,Short,,4.8,
724,ENTJ,Jane,Twilight,2005.0,Short,,4.8,
725,ENTJ,Leah Clearwater,Twilight,2005.0,Short,,4.8,
722,ENTP,Garrett,Twilight,2005.0,Short,,4.8,
723,ENTP,Quil Ateara V,Twilight,2005.0,Short,,4.8,
711,ESFJ,Jessica Stanley,Twilight,2005.0,Short,,4.8,
712,ESFJ,Emily Young,Twilight,2005.0,Short,,4.8,
708,ESFP,Riley Biers,Twilight,2005.0,Short,,4.8,
709,ESFP,Jared Cameron,Twilight,2005.0,Short,,4.8,
710,ESFP,Kate,Twilight,2005.0,Short,,4.8,
716,ESTJ,Rosalie Hale,Twilight,2005.0,Short,,4.8,
717,ESTJ,Victoria Sutherland,Twilight,2005.0,Short,,4.8,
713,ESTP,Emmett Cullen,Twilight,2005.0,Short,,4.8,
714,ESTP,Paul Lahote,Twilight,2005.0,Short,,4.8,
715,ESTP,Felix,Twilight,2005.0,Short,,4.8,
739,INFJ,Edward Cullen,Twilight,2005.0,Short,,4.8,
740,INFJ,Carlisle Cullen,Twilight,2005.0,Short,,4.8,
741,INFJ,Marcus,Twilight,2005.0,Short,,4.8,
735,INFP,Renesmee Cullen,Twilight,2005.0,Short,,4.8,
736,INFP,Bree Tanner,Twilight,2005.0,Short,,4.8,
737,INFP,Angela Weber,Twilight,2005.0,Short,,4.8,
738,INFP,Eric Yorkie,Twilight,2005.0,Short,,4.8,
744,INTJ,Caius,Twilight,2005.0,Short,,4.8,
742,INTP,Embry Call,Twilight,2005.0,Short,,4.8,
743,INTP,Alec,Twilight,2005.0,Short,,4.8,
728,ISFJ,Jasper Hale,Twilight,2005.0,Short,,4.8,
729,ISFJ,Tanya,Twilight,2005.0,Short,,4.8,
730,ISFJ,Irina,Twilight,2005.0,Short,,4.8,
726,ISFP,"Isabella ""Bella"" Swan",Twilight,2005.0,Short,,4.8,
727,ISFP,Jacob Black,Twilight,2005.0,Short,,4.8,
733,ISTJ,Laurent Da Revin,Twilight,2005.0,Short,,4.8,
734,ISTJ,Sam Uley,Twilight,2005.0,Short,,4.8,
731,ISTP,James Witherdale,Twilight,2005.0,Short,,4.8,
732,ISTP,Demetri,Twilight,2005.0,Short,,4.8,
2570,ISFP,Jimmy,Two Hands,1999.0,"Comedy, Crime, Thriller",,7.1,
1898,ENFP,Moxy,Uglydolls,2019.0,"Animation, Adventure, Comedy",20150241.0,5.0,39.0
1899,ENFP,Mandy,Uglydolls,2019.0,"Animation, Adventure, Comedy",20150241.0,5.0,39.0
1900,ENFP,Wedgehead,Uglydolls,2019.0,"Animation, Adventure, Comedy",20150241.0,5.0,39.0
1902,ENTJ,Lou,Uglydolls,2019.0,"Animation, Adventure, Comedy",20150241.0,5.0,39.0
1901,ENTP,Lydia,Uglydolls,2019.0,"Animation, Adventure, Comedy",20150241.0,5.0,39.0
1895,ESFJ,Tuesday,Uglydolls,2019.0,"Animation, Adventure, Comedy",20150241.0,5.0,39.0
1897,ESTJ,Wage,Uglydolls,2019.0,"Animation, Adventure, Comedy",20150241.0,5.0,39.0
1896,ESTP,Uglydog,Uglydolls,2019.0,"Animation, Adventure, Comedy",20150241.0,5.0,39.0
1905,INFJ,Babo,Uglydolls,2019.0,"Animation, Adventure, Comedy",20150241.0,5.0,39.0
1904,INFP,Lucky,Uglydolls,2019.0,"Animation, Adventure, Comedy",20150241.0,5.0,39.0
1903,ISTP,Ox,Uglydolls,2019.0,"Animation, Adventure, Comedy",20150241.0,5.0,39.0
2554,ENTJ,Violet Song Jat Shariff,Ultraviolet,1998.0,"Horror, Sci-Fi, Thriller",,7.9,
2501,ENFJ,Laura,Under The Skin,1997.0,Drama,,6.5,
2071,ENFJ,Sonja,Underworld,1996.0,"Comedy, Thriller",,4.9,
2073,ENTJ,Semira,Underworld,1996.0,"Comedy, Thriller",,4.9,
2072,ENTP,Lucian,Underworld,1996.0,"Comedy, Thriller",,4.9,
2070,ESTJ,Viktor,Underworld,1996.0,"Comedy, Thriller",,4.9,
2068,ESTP,Kraven,Underworld,1996.0,"Comedy, Thriller",,4.9,
2069,ESTP,Varga,Underworld,1996.0,"Comedy, Thriller",,4.9,
2077,INFP,Alexander Corvinus,Underworld,1996.0,"Comedy, Thriller",,4.9,
2079,INTJ,Amelia,Underworld,1996.0,"Comedy, Thriller",,4.9,
2078,INTP,Singe,Underworld,1996.0,"Comedy, Thriller",,4.9,
2076,ISFJ,Michael Corvin,Underworld,1996.0,"Comedy, Thriller",,4.9,
2074,ISFP,Selene,Underworld,1996.0,"Comedy, Thriller",,4.9,
2075,ISFP,Erika,Underworld,1996.0,"Comedy, Thriller",,4.9,
1200,ESFP,Jericho “Turbo” Jones,Undisputed,2006.0,"Short, Comedy",,7.3,
1201,ESTP,George “Iceman” Chambers,Undisputed,2006.0,"Short, Comedy",,7.3,
1203,ISTJ,Monroe Hutchen,Undisputed,2006.0,"Short, Comedy",,7.3,
1202,ISTP,Yuri Boyka,Undisputed,2006.0,"Short, Comedy",,7.3,
194,ESFP,Bailey Butler,Unpregnant,2020.0,"Comedy, Drama",,6.1,61.0
70,ENFP,Ellie,Up,2009.0,"Animation, Action, Adventure",,7.7,
71,ENTJ,Charles Muntz,Up,2009.0,"Animation, Action, Adventure",,7.7,
68,ESFJ,Russell,Up,2009.0,"Animation, Action, Adventure",,7.7,
65,ESFP,Dug,Up,2009.0,"Animation, Action, Adventure",,7.7,
66,ESFP,Gamma,Up,2009.0,"Animation, Action, Adventure",,7.7,
67,ESFP,Omega,Up,2009.0,"Animation, Action, Adventure",,7.7,
69,ESTP,Beta,Up,2009.0,"Animation, Action, Adventure",,7.7,
73,INTJ,Alpha,Up,2009.0,"Animation, Action, Adventure",,7.7,
