,movie_name,release_date,score,genre,budget,revenue,country,release_year,continent,ENFJ,ENFP,ENTJ,ENTP,ESFJ,ESFP,ESTJ,ESTP,INFJ,INFP,INTJ,INTP,ISFJ,ISFP,ISTJ,ISTP
2871,High School Musical,2006-06-10,66.0,"Comedy, Drama, Family, Music, Romance, Tv Movie",4200000.0,5940.0,Australia,2006.0,Oceania,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2879,Stonehearst Asylum,2014-10-24,68.0,"Thriller, Mystery, Horror",20770500.6,2478806.0,United States of America,2014.0,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2880,Carrie,2013-11-13,60.0,"Drama, Horror",30000000.0,82409520.0,Australia,2013.0,Oceania,0.0,1.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
2881,Carrie,2013-11-13,60.0,"Drama, Horror",1800000.0,25886736.0,Australia,2013.0,Oceania,0.0,1.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
2886,Bird Box,2018-12-21,69.0,"Thriller, Drama, Science Fiction",19800000.0,0.0,Australia,2018.0,Oceania,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2887,Horrible Bosses,2011-08-25,66.0,"Comedy, Crime",35000000.0,212417601.0,Australia,2011.0,Oceania,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2890,The Mechanic,2011-03-23,65.0,"Action, Thriller, Crime",42500000.0,76347393.0,Australia,2011.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2891,The Adventures Of Tintin,2011-12-26,69.0,"Adventure, Animation, Mystery",130000000.0,373993951.0,Australia,2011.0,Oceania,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0
2894,Us,2019-03-28,70.0,"Horror, Thriller, Mystery",20000000.0,256022707.0,Australia,2019.0,Oceania,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
2899,The Little Prince,2015-07-29,76.0,"Adventure, Animation, Fantasy, Family",77500000.0,102028919.0,France,2015.0,Europe,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,Into The Wild,2007-09-11,78.0,"Adventure, Drama",20000000.0,56822960.0,Australia,2007.0,Oceania,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2901,Tremors,1990-01-19,69.0,"Horror, Comedy, Action, Science Fiction",10000000.0,16667391.0,United States of America,1990.0,North America,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0
2903,Vertigo,1959-01-23,82.0,"Mystery, Romance, Thriller",2479000.0,7797728.0,Australia,1959.0,Oceania,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2909,Uncut Gems,2020-01-31,71.0,"Drama, Thriller, Crime",19000000.0,50020902.0,Australia,2020.0,Oceania,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2916,The Perks Of Being A Wallflower,2012-11-29,78.0,Drama,13000000.0,33069303.0,Australia,2012.0,Oceania,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0
2925,Red Sparrow,2018-04-09,65.0,"Mystery, Thriller",69000000.0,145951861.0,Australia,2018.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2929,Scary Stories To Tell In The Dark,2019-09-26,65.0,"Horror, Thriller",28000000.0,95592669.0,Australia,2019.0,Oceania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2934,Arthur And The Invisibles,2007-05-07,64.0,"Adventure, Fantasy, Animation, Family",86000000.0,107944236.0,Australia,2007.0,Oceania,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2936,The Dictator,2012-05-15,62.0,Comedy,65000000.0,180148897.0,Australia,2012.0,Oceania,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2942,Starship Troopers,1998-02-05,70.0,"Adventure, Action, Thriller, Science Fiction",105000000.0,121100000.0,Australia,1998.0,Oceania,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2945,Poltergeist,2015-05-21,52.0,Horror,35000000.0,95691732.0,Australia,2015.0,Oceania,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2946,Poltergeist,2015-05-21,52.0,Horror,10700000.0,121706019.0,Australia,2015.0,Oceania,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2947,Case 39,2009-11-05,63.0,"Horror, Mystery, Thriller",27000000.0,28773827.0,Australia,2009.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2950,A Star Is Born,2018-10-18,75.0,"Music, Drama, Romance",36000000.0,433888866.0,Australia,2018.0,Oceania,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2952,Soul Surfer,2011-05-26,70.0,"Family, Drama",18000000.0,47135489.0,Australia,2011.0,Oceania,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2953,Dark Shadows,2012-05-10,60.0,"Comedy, Fantasy",150000000.0,245564215.0,Australia,2012.0,Oceania,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2954,Red Riding Hood,2011-03-24,60.0,"Fantasy, Thriller, Horror",42000000.0,91678442.0,Australia,2011.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2957,Casino,1996-03-07,80.0,"Crime, Drama",52000000.0,110400000.0,Australia,1996.0,Oceania,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0
2960,Platoon,1987-03-05,77.0,"Drama, War, Action",6000000.0,137978395.0,Australia,1987.0,Oceania,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2962,Powder,1996-02-08,69.0,"Drama, Fantasy, Science Fiction, Thriller",9500000.0,30862156.0,Australia,1996.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2969,Charlie'S Angels,2000-11-24,58.0,"Action, Adventure, Comedy, Crime, Thriller",90000000.0,259736090.0,Australia,2000.0,Oceania,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2972,Primer,2005-08-25,68.0,"Science Fiction, Drama, Thriller",7000.0,545436.0,Australia,2005.0,Oceania,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2974,The Theory Of Everything,2015-01-29,79.0,"Drama, Romance",15000000.0,123327692.0,Australia,2015.0,Oceania,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2975,Lord Of War,2006-02-02,73.0,"Crime, Drama, Thriller",42000000.0,60437727.0,Australia,2006.0,Oceania,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2976,Memories Of Murder,2003-05-02,81.0,"Crime, Drama, Thriller",2800000.0,26000000.0,South Korea,2003.0,Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2981,Midnight Sun,2018-03-23,78.0,"Romance, Drama",2800000.0,26952508.0,Australia,2018.0,Oceania,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2983,The Experiment,2010-07-15,64.0,"Thriller, Drama",21800000.0,211802400.4,United States of America,2010.0,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2987,10 Cloverfield Lane,2016-03-10,70.0,"Thriller, Science Fiction, Drama, Horror",15000000.0,108286422.0,Australia,2016.0,Oceania,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2991,The Nun,2005-11-03,55.0,"Horror, Mystery",22000000.0,363391647.0,Spain,2005.0,Europe,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2994,Gone With The Wind,1940-05-01,80.0,"Drama, War, Romance",3900000.0,390525192.0,Australia,1940.0,Oceania,1.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0
2996,Pet Sematary,1989-04-21,66.0,"Horror, Drama",21000000.0,111809732.0,United States of America,1989.0,North America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2997,Pet Sematary,1989-04-21,66.0,"Horror, Drama",11500000.0,57469850.0,United States of America,1989.0,North America,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2998,Patriots Day,2016-12-12,70.0,"Action, Crime, Drama, History, Thriller",40000000.0,52837989.0,Australia,2016.0,Oceania,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
3002,A.I. Artificial Intelligence,2001-09-13,70.0,"Drama, Science Fiction, Adventure",100000000.0,235926552.0,Australia,2001.0,Oceania,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
3010,National Lampoon'S Vacation,1983-10-20,71.0,"Comedy, Adventure",15000000.0,61399552.0,Australia,1983.0,Oceania,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3021,The Dreamers,2003-09-01,72.0,"Drama, Romance",15000000.0,15121165.0,United States of America,2003.0,North America,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3023,Cheaper By The Dozen,2022-03-18,65.0,"Family, Comedy",40000000.0,190212113.0,Australia,2022.0,Oceania,0.0,2.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
3024,Source Code,2011-05-05,73.0,"Thriller, Science Fiction, Mystery",32000000.0,140428499.0,Australia,2011.0,Oceania,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3025,The Mist,2007-11-21,69.0,"Horror, Science Fiction, Thriller",13000000.0,57189408.0,United States of America,2007.0,North America,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3028,A Christmas Carol,2009-11-05,69.0,"Animation, Family, Drama, Fantasy",200000000.0,325286646.0,Australia,2009.0,Oceania,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0
3042,365 Days,2020-06-09,71.0,"Romance, Drama",25874800.0,9458590.0,Australia,2020.0,Oceania,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3044,Lethal Weapon,1987-05-28,73.0,"Adventure, Action, Comedy, Thriller, Crime",15000000.0,120192350.0,Australia,1987.0,Oceania,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3047,Hellraiser,1987-10-22,69.0,"Horror, Thriller",1000000.0,14575148.0,Australia,1987.0,Oceania,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3048,School Of Rock,2004-02-06,71.0,"Comedy, Music, Family",20000000.0,131944672.0,Australia,2004.0,Oceania,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3053,Batman Forever,1995-06-29,54.0,"Action, Crime, Fantasy",100000000.0,336529144.0,Australia,1995.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3056,Brokeback Mountain,2006-01-26,78.0,"Drama, Romance",13900000.0,176980863.0,Australia,2006.0,Oceania,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3063,Paddington,2014-11-24,71.0,"Comedy, Adventure, Family",55000000.0,252410984.0,Australia,2014.0,Oceania,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
3064,Secretary,2002-09-20,68.0,"Comedy, Drama, Romance",4000000.0,9412015.0,United States of America,2002.0,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3065,Collateral,2004-10-14,72.0,"Drama, Crime, Thriller",60000000.0,217602967.0,Australia,2004.0,Oceania,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
3068,Remember Me,2010-03-12,71.0,"Drama, Romance",16000000.0,56506120.0,United States of America,2010.0,North America,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3073,Creed,2010-01-01,80.0,Horror,37000000.0,173567581.0,United States of America,2010.0,North America,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3075,The Bodyguard,1993-01-14,67.0,"Thriller, Action, Drama, Music, Romance",25000000.0,411006740.0,Australia,1993.0,Oceania,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3076,The Art Of Racing In The Rain,2019-09-26,82.0,"Drama, Romance, Comedy",18000000.0,33773963.0,Australia,2019.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3081,A Few Good Men,1992-12-17,75.0,Drama,33000000.0,236500000.0,Australia,1992.0,Oceania,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
3083,Lawless,2012-09-03,70.0,"Crime, Drama, Western",26000000.0,54393687.0,Australia,2012.0,Oceania,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3091,Johnny English Reborn,2011-10-07,62.0,"Crime, Adventure, Action, Comedy, Thriller",45000000.0,164640401.0,Australia,2011.0,Oceania,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3092,Hollow Man,2000-08-24,59.0,"Action, Science Fiction, Thriller",90000000.0,191200000.0,Australia,2000.0,Oceania,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3103,The Golden Compass,2007-12-12,60.0,"Adventure, Fantasy",205000000.0,367262558.0,Australia,2007.0,Oceania,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3106,The Boy,2016-01-22,59.0,"Horror, Thriller, Mystery",10000000.0,68220952.0,United States of America,2016.0,North America,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3109,Another Cinderella Story,2009-04-29,68.0,"Comedy, Music",5000000.0,291698420.0,Australia,2009.0,Oceania,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3110,The Day The Earth Stood Still,2008-12-17,56.0,"Drama, Science Fiction, Thriller",80000000.0,237370350.0,Australia,2008.0,Oceania,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0
3111,The Day The Earth Stood Still,2008-12-17,56.0,"Drama, Science Fiction, Thriller",1200000.0,3700000.0,Australia,2008.0,Oceania,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0
3112,Fantastic Mr. Fox,2010-01-01,78.0,"Adventure, Animation, Comedy, Family",40000000.0,46458811.0,Australia,2010.0,Oceania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0
3116,Dilwale Dulhania Le Jayenge,2007-08-07,86.0,"Comedy, Drama, Romance",13200000.0,100000000.0,Australia,2007.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3117,Unforgiven,1993-02-11,79.0,Western,14400000.0,159157447.0,Australia,1993.0,Oceania,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3131,Cinderella,2021-09-03,64.0,"Fantasy, Romance, Comedy",95000000.0,542351353.0,Australia,2021.0,Oceania,1.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
3132,Cinderella,2021-09-03,64.0,"Fantasy, Romance, Comedy",2900000.0,263591415.0,Australia,2021.0,Oceania,1.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
3141,The Tourist,2010-12-26,62.0,"Action, Thriller, Romance",100000000.0,278731369.0,Australia,2010.0,Oceania,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3144,Cold Pursuit,2019-02-07,57.0,"Action, Crime, Thriller",60000000.0,62599159.0,Australia,2019.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3145,The Killing Of A Sacred Deer,2017-11-03,70.0,"Drama, Thriller, Mystery",42608000.0,7027336.0,Australia,2017.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
3146,The Babadook,2014-05-22,65.0,"Drama, Horror",2000000.0,7482387.0,Australia,2014.0,Oceania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3147,Dirty Dancing,1988-01-07,74.0,"Drama, Music, Romance",6000000.0,214577242.0,Australia,1988.0,Oceania,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3149,Airplane!,1980-12-12,73.0,Comedy,3500000.0,83453539.0,Australia,1980.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3159,The Crow,1994-06-10,75.0,"Fantasy, Action, Thriller",23000000.0,50694672.0,Australia,1994.0,Oceania,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
3161,Night Of The Living Dead,1990-10-19,68.0,"Horror, Thriller",4200000.0,5835247.0,United States of America,1990.0,North America,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
3162,Night Of The Living Dead,1990-10-19,68.0,"Horror, Thriller",114000.0,30087064.0,United States of America,1990.0,North America,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
3164,Amélie,2001-12-26,79.0,"Comedy, Romance",10000000.0,173921954.0,Australia,2001.0,Oceania,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
3165,The Book Of Eli,2010-04-15,68.0,"Action, Thriller, Science Fiction",80000000.0,158750817.0,Australia,2010.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3168,Carrie,1976-10-31,73.0,"Horror, Thriller",30000000.0,82409520.0,United States of America,1976.0,North America,0.0,1.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
3169,Carrie,1976-10-31,73.0,"Horror, Thriller",1800000.0,25886736.0,United States of America,1976.0,North America,0.0,1.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
3172,Bicentennial Man,1999-12-26,72.0,"Science Fiction, Comedy, Drama",90000000.0,87420776.0,Australia,1999.0,Oceania,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3180,Primal Fear,1996-03-06,76.0,"Crime, Drama, Mystery, Thriller",30000000.0,102616183.0,Australia,1996.0,Oceania,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3183,Dune,1984-12-14,62.0,"Action, Science Fiction, Adventure",165000000.0,391774790.0,Australia,1984.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0
3184,Dune,1984-12-14,62.0,"Action, Science Fiction, Adventure",45000000.0,27503491.0,Australia,1984.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0
3189,The Three Musketeers,2011-10-14,58.0,"Adventure, Action, Thriller",90000000.0,139877913.0,Australia,2011.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,Memento,2000-11-06,82.0,"Mystery, Thriller",5000000.0,39719431.0,Australia,2000.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
3194,Notting Hill,1999-06-10,73.0,"Romance, Comedy, Drama",42000000.0,363718196.0,Australia,1999.0,Oceania,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
3204,Robin Hood,2019-02-01,59.0,"Adventure, Action, Thriller",210000000.0,322459006.0,Australia,2019.0,Oceania,1.0,0.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3205,Robin Hood,2019-02-01,59.0,"Adventure, Action, Thriller",99000000.0,85210012.0,Australia,2019.0,Oceania,1.0,0.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3208,Dawn Of The Dead,1985-10-01,75.0,Horror,28000000.0,103452875.0,Australia,1985.0,Oceania,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3209,Dawn Of The Dead,1985-10-01,75.0,Horror,1500000.0,55000000.0,Australia,1985.0,Oceania,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
3215,Cinema Paradiso,1989-12-26,85.0,"Drama, Romance",5000000.0,11990401.0,Australia,1989.0,Oceania,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3216,American History X,1999-05-06,84.0,Drama,10000000.0,6719864.0,Australia,1999.0,Oceania,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
3220,Who Framed Roger Rabbit,1988-07-12,75.0,"Fantasy, Animation, Comedy, Crime",70000000.0,329803958.0,Australia,1988.0,Oceania,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
3224,Liar Liar,1997-06-12,66.0,Comedy,45000000.0,302710615.0,Australia,1997.0,Oceania,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3225,The Big Lebowski,1998-04-09,78.0,"Comedy, Crime",15000000.0,46189568.0,Australia,1998.0,Oceania,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
3230,Hannah Montana: The Movie,2009-06-25,66.0,"Comedy, Drama, Family, Music, Romance",30000000.0,169173206.0,Australia,2009.0,Oceania,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3238,Pan,2015-09-24,60.0,"Fantasy, Adventure, Family, Action",150000000.0,151525973.0,Australia,2015.0,Oceania,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3241,The First Time,2018-01-23,0.0,Romance,181600000.0,175269998.8,South Korea,2018.0,Asia,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3248,She'S The Man,2006-03-17,68.0,"Comedy, Drama, Romance",20000000.0,33889159.0,United States of America,2006.0,North America,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3249,Lady And The Tramp,2019-11-12,73.0,"Family, Romance, Comedy",60000000.0,0.0,United States of America,2019.0,North America,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
