,movie_name,release_date,score,genre,budget,revenue,country,release_year
2071,The Call,2013-05-16,68.0,"Crime, Thriller",12800000.0,69821476.0,AU,2013.0
2072,12 Angry Men,1957-10-10,85.0,Drama,340000.0,379.0,AU,1957.0
2073,Once Upon A Deadpool,2018-12-13,72.0,"Comedy, Action, Adventure",115200000.0,498499412.2,AU,2018.0
2074,A Nun'S Curse,2020-05-12,64.0,Horror,92600000.0,353391998.4,US,2020.0
2075,The Professional Bridesmaid,2023-04-08,0.0,"Tv Movie, Comedy, Romance",246000000.0,178359863.0,US,2023.0
2076,Pornocracy: The New Sex Multinationals,2017-01-18,67.0,Documentary,41500000.0,298690257.2,FR,2017.0
2077,Saint Seiya: Legend Of Crimson Youth,1988-07-23,76.0,"Action, Animation, Fantasy",104800000.0,396856477.4,JP,1988.0
2078,Skyline,2010-11-11,50.0,"Science Fiction, Adventure, Action, Thriller",10000000.0,68264973.0,AU,2010.0
2079,The Emoji Movie,2017-09-14,55.0,"Animation, Family, Comedy",50000000.0,216564839.0,AU,2017.0
2080,Phineas And Ferb: The Movie: Candace Against The Universe,2020-08-28,73.0,"Family, Animation, Science Fiction, Comedy, Tv Movie",130000000.0,651222242.0,AU,2020.0
2081,Sas: Red Notice,2021-08-27,58.0,"Drama, Action, Thriller",160000000.0,561970766.0,AU,2021.0
2082,Fantastic Four,2015-08-06,44.0,"Action, Adventure, Science Fiction",87500000.0,333132750.0,AU,2015.0
2083,Assassin'S Creed,2017-01-01,54.0,"Action, Adventure, Science Fiction",125000000.0,240697856.0,AU,2017.0
2084,A Question Of Faith,2017-09-29,73.0,Drama,7048000.0,2587072.0,US,2017.0
2085,Take The Lead,2006-05-25,69.0,"Comedy, Music, Drama",30000000.0,65390493.0,AU,2006.0
2086,The Kissing Booth 2,2020-07-24,77.0,"Comedy, Romance",105800000.0,667037174.8,AU,2020.0
2087,Marry Me,2022-02-10,69.0,"Romance, Comedy, Music",23000000.0,44000000.0,AU,2022.0
2088,Father There Is Only One,2019-08-02,77.0,Comedy,3400000.0,15894372.0,ES,2019.0
2089,Run Sweetheart Run,2020-01-27,61.0,"Thriller, Horror",107000000.0,247575382.6,US,2020.0
2090,Love Affair,2014-10-30,58.0,"Drama, Romance",108200000.0,196920944.4,KR,2014.0
2091,The Three Stooges,2012-06-28,58.0,Comedy,30000000.0,54052249.0,AU,2012.0
2092,Black Swan,2011-01-20,77.0,"Drama, Thriller, Horror",13000000.0,331266710.0,AU,2011.0
2093,Zodiac,2007-05-17,75.0,"Crime, Drama, Mystery, Thriller",85000000.0,83080084.0,AU,2007.0
2094,Snoopy Presents: Lucy'S School,2022-08-12,73.0,"Family, Animation",134400000.0,716009340.2,US,2022.0
2095,Barbie And The Diamond Castle,2008-09-16,74.0,"Animation, Family",92800000.0,609222681.4,AU,2008.0
2096,Nun In Rope Hell,1984-05-25,59.0,Drama,88000000.0,503089616.8,JP,1984.0
2097,Halloween,2018-10-25,65.0,"Horror, Thriller",15000000.0,77514401.0,AU,2018.0
2098,Halloween,2018-10-25,65.0,"Horror, Thriller",10000000.0,255416089.0,AU,2018.0
2099,Halloween,2018-10-25,65.0,"Horror, Thriller",325000.0,70274000.0,AU,2018.0
2100,Halfaouine: Boy Of The Terraces,1990-09-14,68.0,"Comedy, Drama",103040000.0,412503777.6,US,1990.0
2101,3 Idiots,2009-12-24,80.0,"Drama, Comedy",9000000.0,70000000.0,AU,2009.0
2102,The Girl Next Door,2004-08-26,67.0,"Comedy, Romance",25000000.0,31635150.0,AU,2004.0
2103,Brightburn,2019-05-23,61.0,"Horror, Science Fiction, Thriller, Mystery",6000000.0,33224654.0,AU,2019.0
2104,Martians Vs Mexicans,2018-03-09,79.0,"Animation, Comedy",94000000.0,704890509.2,MX,2018.0
2105,Underdogs,2013-07-18,66.0,"Animation, Adventure, Romance",2500000.0,1392649.0,AR,2013.0
2106,Leprechaun,1993-01-08,56.0,"Horror, Comedy, Fantasy",1000000.0,8556940.0,US,1993.0
2107,Seventh Son,2015-03-04,55.0,"Adventure, Fantasy",95000000.0,108874967.0,AU,2015.0
2108,Justice League: Doom,2012-02-28,74.0,"Action, Animation, Science Fiction",66600000.0,439119920.6,US,2012.0
2109,"Batman: The Long Halloween, Part One",2021-07-12,75.0,"Animation, Mystery, Action, Crime",141000000.0,937353330.4,AU,2021.0
2110,The Magnificent Seven,1987-07-01,75.0,"Western, Action, Adventure",90000000.0,162122642.0,AU,1987.0
2111,Barbie And The Magic Of Pegasus,2005-10-05,71.0,"Animation, Family, Romance",127000000.0,816420246.8,US,2005.0
2112,Sweet & Sour,2021-06-04,78.0,"Drama, Romance, Comedy",98960000.0,806179002.2,KR,2021.0
2113,City Of God,2002-08-30,84.0,"Drama, Crime",3300000.0,30641770.0,AU,2002.0
2114,Halftime,2022-06-08,70.0,"Documentary, Music",152000000.0,628779204.4,US,2022.0
2115,Where The Crawdads Sing,2022-07-21,76.0,"Mystery, Drama, Thriller",24000000.0,136539552.0,AU,2022.0
2116,Children Of Men,2006-10-19,76.0,"Drama, Action, Thriller, Science Fiction",76000000.0,69845011.0,AU,2006.0
2117,The Garden Of Words,2013-04-28,76.0,"Animation, Drama, Romance",61000000.0,339269019.4,AU,2013.0
2118,Chinese Erotic Ghost Story,1998-06-12,20.0,Horror,9541040.0,38139010.0,HK,1998.0
2119,Once Upon A Time In America,1984-10-04,84.0,"Drama, Crime",30000000.0,5576529.0,AU,1984.0
2120,The Companions,2022-02-23,70.0,"Comedy, Drama",78700000.0,485621788.4,FR,2022.0
2121,Ride On,2023-04-07,60.0,"Comedy, Action",127600000.0,243434798.2,CN,2023.0
2122,Total Recall,2012-09-06,60.0,"Action, Science Fiction, Thriller",125000000.0,211856088.0,AU,2012.0
2123,Total Recall,2012-09-06,60.0,"Action, Science Fiction, Thriller",65000000.0,261399830.0,AU,2012.0
2124,Mechanic: Resurrection,2016-08-31,59.0,"Action, Crime, Thriller",40000000.0,125729635.0,AU,2016.0
2125,The Sixth Sense,1999-10-07,79.0,"Mystery, Thriller, Drama",40000000.0,672806292.0,AU,1999.0
2126,Avengers Confidential: Black Widow & Punisher,2014-03-25,63.0,"Animation, Science Fiction, Action",114800000.0,304552465.0,US,2014.0
2127,Three Swedish Girls In Upper Bavaria,1977-10-07,50.0,Comedy,114000000.0,449042622.0,DE,1977.0
2128,Bloodshot,2020-03-12,68.0,"Action, Science Fiction",45000000.0,37163054.0,AU,2020.0
2129,Simple Passion,2022-02-10,49.0,"Romance, Drama",3001100.0,75167.0,AU,2022.0
2130,Wifelike,2022-08-12,72.0,"Science Fiction, Mystery, Thriller",113400000.0,652368753.6,US,2022.0
2131,Batman,1989-08-31,72.0,"Fantasy, Action, Crime",35000000.0,411348924.0,AU,1989.0
2132,No Country For Old Men,2007-12-26,79.0,"Crime, Drama, Thriller",25000000.0,164035753.0,AU,2007.0
2133,The Lego Movie,2014-04-03,74.0,"Animation, Family, Adventure, Comedy, Fantasy",60000000.0,468084718.0,AU,2014.0
2134,Peppermint,2018-12-13,67.0,"Action, Thriller",25000000.0,51800758.0,AU,2018.0
2135,Schächten,2022-07-30,47.0,Drama,167000000.0,660864312.8,US,2022.0
2136,Skylines,2020-10-25,56.0,"Science Fiction, Action",70000000.0,203847277.2,AU,2020.0
2137,Naruto The Movie: Guardians Of The Crescent Moon Kingdom,2006-08-05,71.0,"Adventure, Animation, Action",25634800.0,3224000.0,JP,2006.0
2138,All Things Fair,1995-11-03,64.0,"Drama, Romance, War",78000000.0,251777647.4,SE,1995.0
2139,Pixie Hollow Games,2011-11-19,70.0,"Animation, Family",165000000.0,509012026.8,US,2011.0
2140,The Munsters,2022-09-27,58.0,"Comedy, Fantasy",88000000.0,187212327.4,US,2022.0
2141,The Whole Truth,2021-12-02,65.0,"Drama, Horror, Mystery, Thriller",117600000.0,653706552.2,US,2021.0
2142,Office Love: Behind Closed Doors,1985-07-20,44.0,Romance,112600000.0,597883933.0,JP,1985.0
2143,Gemini Man,2019-10-10,63.0,"Science Fiction, Action, Thriller",140000000.0,166598362.0,AU,2019.0
2144,My Beautiful Man ～Eternal～,2023-04-07,0.0,,167540000.0,175269998.8,JP,2023.0
2145,Solo: A Star Wars Story,2018-05-24,66.0,"Science Fiction, Adventure, Action",275000000.0,393151347.0,AU,2018.0
2146,Dinosaur Hotel,2021-06-11,53.0,"Horror, Science Fiction, Mystery",153600000.0,419974411.6,US,2021.0
2147,Xxx: State Of The Union,2005-04-28,50.0,"Action, Adventure, Crime, Mystery, Thriller",60000000.0,71073932.0,AU,2005.0
2148,Rogue One: A Star Wars Story,2016-12-16,75.0,"Action, Adventure, Science Fiction",200000000.0,1055083596.0,AU,2016.0
2149,Voyagers,2021-04-08,60.0,"Science Fiction, Thriller",29000000.0,4131781.0,AU,2021.0
2150,Sexual Chronicles Of A French Family,2012-05-09,49.0,"Comedy, Drama",108600000.0,539181833.0,FR,2012.0
2151,Scoob!,2020-09-16,71.0,"Animation, Comedy, Family, Mystery",90000000.0,28588425.0,AU,2020.0
2152,The Witch: Part 1. The Subversion,2018-06-27,78.0,"Action, Mystery, Science Fiction",5500000.0,24340302.0,KR,2018.0
2153,Spy Kids,2001-09-20,58.0,"Action, Comedy, Family, Adventure",35000000.0,197692062.0,AU,2001.0
2154,Mother'S Friend,2017-05-01,56.0,Romance,80300000.0,176682291.4,KR,2017.0
2155,The Bourne Supremacy,2004-08-26,73.0,"Action, Drama, Thriller",85000000.0,311001124.0,AU,2004.0
2156,Bts: Permission To Dance On Stage - La,2022-09-08,92.0,"Music, Documentary",215600000.0,1748017438.4,KR,2022.0
2157,Tinker Bell And The Great Fairy Rescue,2010-09-15,67.0,"Animation, Adventure, Family, Fantasy",145400000.0,524420200.6,AU,2010.0
2158,Cirque Du Freak: The Vampire'S Assistant,2009-10-23,58.0,"Adventure, Fantasy, Action, Thriller",40000000.0,39753957.0,US,2009.0
2159,Chip And Potato: Chip'S Holiday,2022-06-27,53.0,Animation,99000000.0,724917350.2,US,2022.0
2160,Barbie Fairytopia: Mermaidia,2017-09-11,68.0,"Animation, Family, Adventure, Fantasy",71180000.0,392839573.2,AU,2017.0
2161,The Quake,2018-08-31,68.0,"Action, Drama, Thriller",6300000.0,185403521.0,NO,2018.0
2162,What Happened To Monday,2017-11-27,72.0,"Science Fiction, Thriller, Drama, Mystery, Action",20000000.0,27975429.0,AU,2017.0
2163,Die Hard: With A Vengeance,1995-05-25,72.0,"Action, Thriller",90000000.0,366101666.0,AU,1995.0
2164,The Last Exorcism,2010-11-25,56.0,"Horror, Thriller, Mystery",1800000.0,70165900.0,AU,2010.0
2165,Hotel Desire,2011-12-07,61.0,"Drama, Romance",230758.0,84563373.8,DE,2011.0
2166,God'S Crooked Lines,2022-10-06,74.0,"Drama, Mystery, Thriller",139800000.0,677745703.6,ES,2022.0
2167,Barbie Presents: Thumbelina,2017-09-11,66.0,"Animation, Family",127000000.0,325823441.8,AU,2017.0
2168,Abominable,2019-09-19,75.0,"Family, Animation, Adventure, Comedy",75000000.0,188668688.0,AU,2019.0
2169,Three Wishes For Cinderella,2021-11-12,70.0,"Fantasy, Family",174600000.0,611708903.2,NO,2021.0
2170,Don'T F*#% With John Wick,2015-02-03,78.0,Documentary,101700000.0,716719914.2,US,2015.0
2171,Paupahan,2023-04-08,0.0,Drama,174600000.0,175269998.8,PH,2023.0
2172,Where The Wild Things Are,2009-12-03,65.0,"Family, Fantasy, Drama, Adventure",100000000.0,99123656.0,AU,2009.0
2173,Green Book,2019-01-24,82.0,"Drama, Comedy",23000000.0,319995019.0,AU,2019.0
2174,My Little Pony: A New Generation,2022-04-16,78.0,"Animation, Family, Fantasy, Comedy, Adventure",38211149.2,4100000.0,AU,2022.0
2175,The Boy And The Beast,2016-03-03,80.0,"Action, Adventure, Animation, Drama, Family, Fantasy",27610000.0,49714378.0,AU,2016.0
2176,Saint Seiya: The Heated Battle Of The Gods,1988-03-12,75.0,"Action, Animation, Fantasy",107400000.0,442534509.4,JP,1988.0
2177,Europa Report,2013-07-08,63.0,"Science Fiction, Thriller",125687.0,164148886.4,AU,2013.0
2178,Cosmic Sin,2021-03-18,42.0,"Action, Adventure, Science Fiction",20000000.0,349757.0,AU,2021.0
2179,Justice Society: World War Ii,2021-06-01,75.0,"Animation, War, Science Fiction",104300000.0,715632210.0,AU,2021.0
2180,Cj7,2008-01-31,72.0,"Comedy, Drama, Family, Fantasy, Science Fiction",24292400.0,47301471.0,AU,2008.0
2181,Ouija,2014-10-24,52.0,Horror,5000000.0,103300632.0,US,2014.0
2182,Nobody Sleeps In The Woods Tonight 2,2021-10-27,47.0,"Horror, Thriller, Comedy",105600000.0,830215344.6,US,2021.0
2183,When Love Is Lust,1973-01-01,50.0,"Comedy, Drama",156000000.0,952321336.0,IT,1973.0
2184,Megan,2020-03-14,59.0,Thriller,164900000.0,690959382.4,US,2020.0
2185,The Kissing Booth 3,2021-08-11,70.0,"Romance, Comedy",94100000.0,683545513.4,AU,2021.0
2186,I Don'T Like Younger Men 4,2019-07-26,55.0,Romance,144400000.0,326683695.4,KR,2019.0
2187,Annihilation,2018-03-12,64.0,"Science Fiction, Horror",55000000.0,43070915.0,AU,2018.0
2188,Enola Holmes,2020-09-23,73.0,"Adventure, Mystery, Comedy, Crime",21000000.0,95194068.4,AU,2020.0
2189,Lewis Capaldi: How I'M Feeling Now,2023-04-05,69.0,"Documentary, Music",136000000.0,542007794.8,GB,2023.0
2190,Rogue Hostage,2021-08-30,59.0,"Action, Thriller",70520000.0,457654821.6,AU,2021.0
2191,National Treasure,2004-11-25,66.0,"Adventure, Action, Thriller, Mystery",100000000.0,331323410.0,AU,2004.0
2192,Charlie'S Angels: Full Throttle,2003-07-04,54.0,"Action, Adventure, Comedy",120000000.0,227163273.0,AU,2003.0
2193,Miracle In Cell No. 7,2019-10-11,83.0,Drama,961023.8,19289062.0,TR,2019.0
2194,Death Race: Inferno,2013-01-22,58.0,"Action, Science Fiction, Thriller",6500000.0,102022597.6,US,2013.0
2195,I Came By,2022-08-19,63.0,Thriller,94000000.0,321279166.8,GB,2022.0
2196,Survival Island,2005-11-16,53.0,"Thriller, Mystery, Drama, Romance",9000000.0,667072.4,AU,2005.0
2197,The Interview,2015-01-22,62.0,"Action, Comedy",44000000.0,12342632.0,AU,2015.0
2198,Guardians,2017-02-14,49.0,"Action, Adventure, Comedy, Fantasy, Science Fiction, Thriller",5400000.0,4803565.0,RU,2017.0
2199,Teen Wolf,1985-08-23,62.0,"Comedy, Fantasy, Romance",1200000.0,80000000.0,US,1985.0
2200,The Smurfs,2011-09-15,58.0,"Animation, Family, Adventure, Comedy, Fantasy",110000000.0,563749323.0,AU,2011.0
2201,Career Opportunities,1991-12-19,69.0,"Romance, Comedy",6000000.0,11336986.0,AU,1991.0
2202,Sherlock Holmes,2009-12-26,72.0,"Action, Adventure, Crime, Mystery",90000000.0,498438212.0,AU,2009.0
2203,Dragon Ball: The Path To Power,1996-03-04,73.0,"Animation, Adventure, Fantasy",171200000.0,795903109.2,JP,1996.0
2204,Alvin And The Chipmunks: Chipwrecked,2012-01-01,57.0,"Comedy, Fantasy, Family, Music, Animation",80000000.0,349088523.0,AU,2012.0
2205,Eyes Wide Shut,1999-08-05,75.0,"Drama, Thriller, Mystery",65000000.0,104264617.0,AU,1999.0
2206,The Larva Island Movie,2020-07-23,72.0,"Animation, Family",115500000.0,425732545.6,US,2020.0
2207,10 Things I Hate About You,1999-03-30,76.0,"Comedy, Romance, Drama",13000000.0,60413950.0,AU,1999.0
2208,Star Wars: Episode Iii - Revenge Of The Sith,2005-05-19,74.0,"Adventure, Action, Science Fiction",113000000.0,850000000.0,AU,2005.0
2209,College Girls' Massage Parlor,2020-04-03,68.0,"Drama, Romance",68800000.0,226866064.6,KR,2020.0
2210,Chaos Walking,2021-03-04,67.0,"Fantasy, Science Fiction, Adventure",100000000.0,27072169.0,AU,2021.0
2211,Maquia: When The Promised Flower Blooms,2018-06-02,82.0,"Animation, Fantasy, Romance, Drama",8421000.0,4300000.0,AU,2018.0
2212,La La Land,2016-11-29,79.0,"Comedy, Drama, Romance, Music",20000000.0,437459811.0,AU,2016.0
2213,Dances With Wolves,1991-02-14,79.0,"Adventure, Drama, Western",19000000.0,424208805.0,AU,1991.0
2214,Dragon Ball Z: Plan To Eradicate The Super Saiyans,2010-11-11,72.0,"Action, Animation, Adventure",143000000.0,536922531.6,JP,2010.0
2215,Ri¢Hie Ri¢H,1994-12-26,59.0,"Comedy, Family",40000000.0,38087756.0,AU,1994.0
2216,Bram Stoker'S Dracula,1993-01-29,74.0,"Romance, Horror",40000000.0,215862666.0,AU,1993.0
2217,Underworld,2004-01-22,68.0,"Fantasy, Action, Thriller",22000000.0,95708457.0,AU,2004.0
2218,Thinking Xxx,2007-02-02,54.0,Documentary,138800000.0,293853255.2,AU,2007.0
2219,Dumb And Dumber,1995-03-16,66.0,Comedy,16000000.0,247275374.0,AU,1995.0
2220,Coma,2020-11-21,63.0,"Science Fiction, Adventure, Action",4000000.0,2363584.0,AU,2020.0
2221,The Protégé,2021-08-20,66.0,"Action, Thriller",58980000.0,8639684.0,AU,2021.0
2222,Inferno,2016-10-13,61.0,"Mystery, Thriller, Drama, Action",75000000.0,219519367.0,AU,2016.0
2223,Step Up,2006-09-28,69.0,"Music, Drama, Romance, Crime",12000000.0,110989157.0,AU,2006.0
2224,Pandora,2016-12-07,75.0,"Thriller, Drama, Action",13938145.0,30169000.0,KR,2016.0
2225,Spectral,2016-12-09,64.0,"Science Fiction, Thriller, Action",70000000.0,210020543.0,US,2016.0
2226,The Weekend Away,2022-03-03,60.0,"Thriller, Mystery",98600000.0,243434798.2,GB,2022.0
2227,Matando Cabos 2: La Máscara Del Máscara,2021-10-01,77.0,"Action, Comedy, Adventure",73380000.0,873245191.2,MX,2021.0
2228,Lone Survivor,2014-01-23,74.0,"War, Action, Drama, History",40000000.0,149804632.0,AU,2014.0
2229,The Heat,2013-07-11,66.0,"Action, Comedy, Crime",43000000.0,229727774.0,AU,2013.0
2230,Attraction,1969-02-26,52.0,"Drama, Comedy",122000000.0,131926469.0,IT,1969.0
2231,Inside The Mind Of A Cat,2022-08-18,74.0,Documentary,79500000.0,708023892.4,US,2022.0
2232,Turbo,2013-09-19,62.0,"Animation, Family",135000000.0,286896578.0,AU,2013.0
2233,My Best Friend'S Exorcism,2022-09-29,59.0,"Horror, Comedy",121740000.0,847224095.0,US,2022.0
2234,Project Almanac,2015-02-19,67.0,"Science Fiction, Thriller, Drama",12000000.0,32909437.0,AU,2015.0
2235,Alone,2021-04-01,63.0,"Thriller, Horror",74600000.0,716458819.4,AU,2021.0
2236,Goosebumps,2015-12-26,63.0,"Adventure, Horror, Comedy",58000000.0,158952243.0,AU,2015.0
2237,Teen Titans Go! See Space Jam,2021-07-28,67.0,"Animation, Comedy, Family, Fantasy, Science Fiction",105400000.0,542708441.8,AU,2021.0
2238,The Lego Batman Movie,2017-03-30,72.0,"Animation, Action, Comedy, Family",80000000.0,310563096.0,AU,2017.0
2239,Lady Bird,2018-01-23,73.0,"Drama, Comedy",10000000.0,80120944.0,AU,2018.0
2240,The A-Team,2010-10-26,64.0,"Thriller, Action, Adventure, Comedy, Crime",110000000.0,177241171.0,AU,2010.0
2241,The Loud House Movie,2021-08-20,74.0,"Animation, Family, Comedy, Adventure, Fantasy",114860000.0,901084255.0,AU,2021.0
2242,Gunpowder Milkshake,2021-07-15,64.0,"Action, Crime, Thriller",30000000.0,1015760.0,AU,2021.0
2243,Saw V,2008-10-23,62.0,"Horror, Thriller, Crime",10800000.0,118209778.0,AU,2008.0
2244,Forgotten,2017-11-29,80.0,"Thriller, Mystery, Drama",5611197.0,9900000.0,KR,2017.0
2245,Butchers,2020-10-15,51.0,Horror,108400000.0,218436574.8,US,2020.0
2246,Shaun Of The Dead,2004-10-07,75.0,"Horror, Comedy",5000000.0,29366946.0,AU,2004.0
2247,Lego Star Wars Terrifying Tales,2021-10-01,68.0,"Animation, Family, Science Fiction, Comedy, Action, Horror, Tv Movie",129200000.0,375372218.6,AU,2021.0
2248,An Argentinian Crime,2022-08-25,63.0,Thriller,94000000.0,321279166.8,AR,2022.0
2249,Female Urologists 2,2020-02-20,66.0,"Drama, Romance",105200000.0,290912102.0,KR,2020.0
2250,Stand By Me Doraemon,2014-08-08,73.0,"Animation, Family, Science Fiction, Fantasy",35000000.0,83061158.0,JP,2014.0
2251,The Lion Guard: Return Of The Roar,2015-11-22,67.0,"Family, Tv Movie, Animation",116700000.0,661829506.2,US,2015.0
2252,Child'S Play 2,1990-11-09,62.0,"Horror, Thriller",13000000.0,34166572.0,US,1990.0
2253,The Craft: Legacy,2020-10-29,63.0,"Horror, Drama, Fantasy",18000000.0,2300000.0,AU,2020.0
2254,Kabaneri Of The Iron Fortress: The Battle Of Unato,2019-05-10,71.0,"Animation, Action, Fantasy, Adventure",114000000.0,463270148.8,JP,2019.0
2255,Justice League Dark: Apokolips War,2020-06-01,83.0,"Animation, Action, Science Fiction",160600000.0,973340661.4,AU,2020.0
2256,Who'S A Good Boy?,2022-11-23,58.0,Comedy,72440000.0,220176894.4,MX,2022.0
2257,Robin Hood,2013-09-11,73.0,"Animation, Family",210000000.0,322459006.0,AU,2013.0
2258,Robin Hood,2013-09-11,73.0,"Animation, Family",99000000.0,85210012.0,AU,2013.0
2259,The Goonies,1985-12-12,75.0,"Adventure, Comedy, Family",19000000.0,61389680.0,AU,1985.0
2260,Clueless,1995-09-21,73.0,"Comedy, Romance",13700000.0,57956568.0,AU,1995.0
2261,Rambo Iii,1988-06-23,62.0,"Action, Adventure, Thriller, War",58000000.0,188715611.0,AU,1988.0
2262,Serial (Bad) Weddings 3,2021-12-21,64.0,"Romance, Comedy",22000000.0,163709896.6,FR,2021.0
2263,Don'T Breathe,2016-06-08,70.0,"Thriller, Horror",9900000.0,159047649.0,AU,2016.0
2264,Joseph And Mary,2016-07-05,50.0,Drama,151600000.0,665194474.0,US,2016.0
2265,The Kings Of The World,2022-10-13,75.0,"Drama, Adventure",112900000.0,645547020.4,CO,2022.0
2266,Songbird,2021-05-20,62.0,"Thriller, Romance, Drama, Mystery",7286840.6,620836.0,AU,2021.0
2267,Office Lady Rope Slave,1981-01-23,20.0,,12001040.0,38139010.0,JP,1981.0
2268,Two,2021-07-23,54.0,"Thriller, Horror",133000000.0,240742794.8,ES,2021.0
2269,Barbie: The Pearl Princess,2014-02-15,69.0,"Family, Animation",108000000.0,533517647.6,US,2014.0
2270,Sherlock Holmes: A Game Of Shadows,2012-01-05,71.0,"Adventure, Action, Crime, Mystery",125000000.0,535663443.0,AU,2012.0
2271,Midway,2019-11-21,71.0,"Action, Drama, War, History, Adventure",100000000.0,126815030.0,AU,2019.0
2272,Her,2014-01-16,79.0,"Romance, Science Fiction, Drama",23000000.0,48043998.0,AU,2014.0
